name,start,stop
uce_2120,59,163
uce_2125,284,374
uce_419,256,378
uce_6242,313,368
uce_6245,169,329
uce_6248,82,298
uce_2031,56,356
uce_6461,128,180
uce_6462,108,166
uce_6464,428,557
uce_1205,181,242
uce_1207,120,170
uce_1206,186,284
uce_2018,59,110
uce_5044,95,148
uce_2010,94,282
uce_2012,160,210
uce_6797,286,336
uce_3540,55,148
uce_3542,76,175
uce_6791,172,223
uce_5684,191,305
uce_6068,75,131
uce_5682,268,382
uce_7755,227,287
uce_5265,85,426
uce_5268,51,103
uce_4792,55,333
uce_1371,73,322
uce_1376,467,572
uce_6668,91,262
uce_6669,205,282
uce_5464,216,266
uce_2306,54,433
uce_2309,241,294
uce_6664,208,276
uce_6932,314,386
uce_5319,135,350
uce_6931,71,121
uce_4220,332,443
uce_4223,162,244
uce_5314,95,147
uce_7684,89,237
uce_7688,108,412
uce_2835,59,160
uce_4136,72,123
uce_2830,222,290
uce_3835,273,324
uce_6805,330,434
uce_1766,100,161
uce_7538,222,276
uce_1768,50,179
uce_7530,80,320
uce_442,108,159
uce_6809,79,179
uce_1560,90,384
uce_1563,213,265
uce_1564,59,156
uce_3231,318,444
uce_3235,273,325
uce_7222,50,101
uce_7227,116,166
uce_5383,57,463
